Date,AAPL,ADBE,ADI,ADSK,ALGN,AMAT,AMGN,AMZN,ANSS,ASML,ATVI,BKNG,BKR,CHTR,CMCSA,CRWD,CSX,DXCM,EXC,FANG,FTNT,HON,ILMN,INTC,INTU,KDP,LRCX,LULU,MAR,MCHP,MDLZ,MELI,META,MRNA,MU,NFLX,NVDA,NXPI,PANW,PDD,QCOM,REGN,ROST,SBUX,SNPS,TEAM,TXN,VRSK,WBD,WDAY,^NDX
2021-03-31,124.89925384521484,491.3399963378906,156.77157592773438,285.5,553.8400268554688,137.5426483154297,235.9683380126953,161.1909942626953,358.4200134277344,616.6240844726562,96.27877044677734,2422.0,20.238496780395508,613.3900146484375,52.31327819824219,194.3800048828125,31.711061477661133,93.25,30.069095611572266,69.65122985839844,38.93600082397461,212.07455444335938,414.8399963378906,61.836585998535156,396.4247131347656,33.645774841308594,639.0512084960938,308.5199890136719,150.6919708251953,78.38203430175781,56.7764892578125,1547.7900390625,306.260009765625,133.52999877929688,92.54450225830078,544.530029296875,138.4123992919922,207.0208740234375,112.45999908447266,148.1300048828125,133.32827758789062,478.67999267578125,120.95433044433594,109.1888427734375,257.3599853515625,223.1300048828125,186.0109100341797,178.8507080078125,43.380001068115234,254.89999389648438,13578.4599609375
2021-04-07,133.03387451171875,514.8599853515625,154.29946899414062,295.3500061035156,595.6300048828125,133.16622924804688,236.77354431152344,170.0,371.0199890136719,617.7236938476562,96.49641418457031,2404.2900390625,18.9337100982666,621.2899780273438,51.633060455322266,216.35000610351562,31.93638038635254,97.0250015258789,30.480724334716797,69.92813110351562,40.007999420166016,221.5660858154297,403.1499938964844,61.515899658203125,413.95355224609375,34.089656829833984,631.71533203125,324.0,147.89918518066406,76.73383331298828,56.392147064208984,1598.199951171875,309.760009765625,149.7100067138672,91.21805572509766,553.72998046875,156.5658416748047,196.41265869140625,119.96666717529297,135.14999389648438,132.5943145751953,477.0400085449219,123.78475952148438,111.32146453857422,261.92999267578125,242.19000244140625,182.80862426757812,181.50050354003906,40.380001068115234,265.92999267578125,13986.490234375
2021-04-14,131.72760009765625,514.2100219726562,149.752685546875,286.3599853515625,596.2000122070312,126.7494125366211,245.4790802001953,166.7344970703125,364.94000244140625,605.764404296875,93.45925903320312,2345.0,18.581321716308594,652.4600219726562,51.90138626098633,206.60000610351562,32.14863967895508,97.22750091552734,30.905845642089844,68.55281829833984,40.560001373291016,219.95030212402344,398.3900146484375,59.13901901245117,401.120361328125,34.85084533691406,600.4132690429688,316.2900085449219,141.10104370117188,73.01319122314453,56.891788482666016,1533.4100341796875,302.6499938964844,156.77999877929688,86.59528350830078,549.5700073242188,151.49075317382812,188.49781799316406,120.0,125.61000061035156,128.82797241210938,504.4200134277344,122.38423156738281,112.19959259033203,250.1699981689453,226.33999633789062,177.10183715820312,182.36068725585938,35.470001220703125,249.9199981689453,13809.2998046875
2021-04-21,132.9943084716797,517.3200073242188,154.67755126953125,297.8699951171875,621.760009765625,134.82215881347656,241.68048095703125,170.8715057373047,373.510009765625,660.622314453125,91.0587387084961,2464.14990234375,18.971805572509766,653.52001953125,52.03554916381836,221.25,33.28175735473633,105.42500305175781,30.05559730529785,73.2140884399414,40.25,215.69313049316406,413.54998779296875,54.67765426635742,411.7577209472656,34.21491241455078,631.607666015625,339.2799987792969,148.823486328125,76.79723358154297,56.42097473144531,1604.93994140625,303.57000732421875,183.41000366210938,88.55525970458984,505.54998779296875,153.59271240234375,197.77392578125,119.49333190917969,140.0800018310547,133.2799835205078,491.80999755859375,126.50746154785156,112.08380889892578,251.6999969482422,236.1199951171875,181.8240509033203,185.08953857421875,39.0099983215332,261.3299865722656,13960.2802734375
2021-04-28,126.52222442626953,490.70001220703125,147.27085876464844,279.7300109863281,582.1500244140625,126.8775405883789,234.320068359375,165.593505859375,350.6000061035156,617.6058959960938,88.16593933105469,2382.93994140625,20.543264389038086,672.8599853515625,54.268375396728516,197.7899932861328,33.1935920715332,92.8550033569336,30.217552185058594,73.10330963134766,41.35599899291992,218.1119842529297,378.3699951171875,53.668426513671875,393.4516906738281,34.41725540161133,593.8119506835938,324.8999938964844,146.70652770996094,70.648193359375,58.36188888549805,1526.9100341796875,318.3599853515625,173.58999633789062,83.55633544921875,503.17999267578125,143.30274963378906,185.80442810058594,115.19999694824219,132.1699981689453,129.52330017089844,485.17999267578125,129.26931762695312,110.115234375,237.07000732421875,225.02000427246094,171.13694763183594,186.3946990966797,36.52000045776367,237.16000366210938,13544.669921875
2021-05-05,124.60238647460938,485.19000244140625,146.2335205078125,277.4200134277344,566.260009765625,121.78154754638672,238.99964904785156,161.19549560546875,320.8699951171875,621.0430908203125,94.7766342163086,2247.679931640625,23.62904167175293,685.0900268554688,55.10209274291992,195.10000610351562,33.15766525268555,87.0,29.98811912536621,73.65714263916016,41.301998138427734,221.72088623046875,381.510009765625,51.914066314697266,390.8492431640625,34.446163177490234,580.2371215820312,322.0400085449219,140.8426513671875,70.95539093017578,59.52450942993164,1381.4200439453125,306.5299987792969,158.99000549316406,79.86405181884766,495.0799865722656,142.85342407226562,187.2143096923828,114.47666931152344,125.83000183105469,123.97039031982422,501.19000244140625,126.4584732055664,109.57483673095703,234.82000732421875,224.44000244140625,176.08970642089844,173.106201171875,36.779998779296875,236.89999389648438,13351.26953125
2021-05-12,123.76325225830078,480.6199951171875,141.43470764160156,272.75,569.5,120.06645202636719,237.6355743408203,161.61399841308594,321.17999267578125,622.5497436523438,93.1065673828125,2211.6201171875,24.58144187927246,686.1099853515625,52.65843200683594,196.77999877929688,32.29559326171875,82.52749633789062,30.804622650146484,73.84173583984375,40.849998474121094,215.1029510498047,386.3599853515625,52.044010162353516,413.0539855957031,34.68704605102539,572.7936401367188,312.0299987792969,138.9145050048828,69.45348358154297,59.745506286621094,1346.06005859375,309.9599914550781,159.52999877929688,78.0822525024414,486.2799987792969,139.95266723632812,185.96002197265625,113.36333465576172,122.23999786376953,124.49188232421875,516.219970703125,122.23731994628906,107.18165588378906,235.02999877929688,217.02000427246094,171.92771911621094,170.12022399902344,33.310001373291016,225.08999633789062,13217.6796875
2021-05-19,125.79541015625,505.0799865722656,158.72018432617188,289.4700012207031,594.9500122070312,135.53184509277344,230.8544921875,162.95249938964844,339.19000244140625,662.0382690429688,95.99937438964844,2339.010009765625,22.990934371948242,695.510009765625,53.377159118652344,212.86000061035156,32.34783172607422,88.3125,30.576929092407227,70.02066040039062,42.91400146484375,217.68716430664062,397.0899963378906,53.97050476074219,434.3879699707031,35.16881561279297,627.1904907226562,324.1099853515625,141.91603088378906,75.46112060546875,61.21560287475586,1365.4200439453125,327.7900085449219,169.25999450683594,80.40849304199219,501.3399963378906,156.24880981445312,199.09629821777344,121.6933364868164,130.82000732421875,129.166015625,498.0299987792969,121.31670379638672,109.11947631835938,255.8300018310547,225.72000122070312,181.37620544433594,171.7417449951172,30.65999984741211,236.57000732421875,13657.73046875
2021-05-26,123.1982192993164,495.9100036621094,158.69110107421875,281.29998779296875,593.47998046875,136.23170471191406,222.82228088378906,160.9324951171875,335.989990234375,661.5557250976562,95.88007354736328,2328.280029296875,24.477760314941406,688.8900146484375,54.57503128051758,222.07000732421875,32.75275421142578,91.4175033569336,30.7335205078125,80.34564208984375,42.99800109863281,226.34449768066406,407.45001220703125,53.98948669433594,434.06146240234375,35.544586181640625,635.6820678710938,318.6199951171875,144.29139709472656,75.95247650146484,60.85047912597656,1368.8699951171875,329.1300048828125,184.66000366210938,83.29895782470703,499.0799865722656,162.4073028564453,202.15921020507812,120.11666870117188,139.33999633789062,129.3494873046875,503.2300109863281,120.43524932861328,109.8073501586914,253.82000732421875,231.97999572753906,181.66458129882812,169.25015258789062,32.0,226.41000366210938,13654.58984375
2021-06-02,125.63680267333984,509.20001220703125,160.54983520507812,278.6600036621094,589.760009765625,134.14950561523438,225.9130859375,163.20550537109375,329.3900146484375,670.3495483398438,96.22801208496094,2303.739990234375,24.890199661254883,677.9099731445312,54.076717376708984,215.13999938964844,32.1402702331543,97.48750305175781,31.14884376525879,83.15650177001953,45.47200012207031,223.2935333251953,433.8699951171875,54.093875885009766,460.3825988769531,33.96439743041992,624.428466796875,331.0,144.82810974121094,74.62726593017578,60.812042236328125,1311.530029296875,333.67999267578125,213.0,79.71558380126953,492.3900146484375,174.3148651123047,192.76637268066406,117.77999877929688,127.0,129.60057067871094,506.4200134277344,117.79090118408203,108.04408264160156,254.99000549316406,228.92999267578125,179.67489624023438,167.589111328125,30.040000915527344,224.72000122070312,13810.8603515625
